name,light_years_from_earth,planet_mass,stellar_magnitude,discovery_date,hyperlink,planet_type,planet_radius,orbital_radius,orbital_period,eccentricity
Kepler-830 b,3660,3.53 Earths,14.789,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4280/kepler-830-b/,Super Earth,2016,3.53 Earths,1.7 x Earth,Unknown,11.3 days,0.0
Kepler-831 b,1882,2.15 Earths,13.631,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4281/kepler-831-b/,Super Earth,2016,2.15 Earths,1.27 x Earth,Unknown,5.6 days,0.0
Kepler-832 b,4391,4.9 Earths,15.859,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4282/kepler-832-b/,Super Earth,2016,4.9 Earths,2.06 x Earth,Unknown,7.1 days,0.0
Kepler-833 b,1373,4.74 Earths,15.469,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4283/kepler-833-b/,Super Earth,2016,4.74 Earths,2.02 x Earth,Unknown,18.8 days,0.0
Kepler-834 b,2022,4.74 Earths,15.928,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4284/kepler-834-b/,Super Earth,2016,4.74 Earths,2.02 x Earth,Unknown,13.3 days,0.0
Kepler-835 b,6560,8.2 Earths,15.89,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4285/kepler-835-b/,Neptune-like,2016,8.2 Earths,0.249 x Jupiter,Unknown,11.4 days,0.0
Kepler-836 b,3272,7.9 Earths,14.587,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4286/kepler-836-b/,Neptune-like,2016,7.9 Earths,0.244 x Jupiter,Unknown,11.4 days,0.0
Kepler-837 b,2760,7.08 Earths,15.229,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4287/kepler-837-b/,Neptune-like,2016,7.08 Earths,0.228 x Jupiter,Unknown,16.6 days,0.0
Kepler-838 b,3947,7.9 Earths,15.23,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4288/kepler-838-b/,Neptune-like,2016,7.9 Earths,0.244 x Jupiter,Unknown,15.7 days,0.0
Kepler-839 b,2717,7.13 Earths,13.563,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4289/kepler-839-b/,Neptune-like,2016,7.13 Earths,0.229 x Jupiter,Unknown,37.8 days,0.0
Kepler-83 b,1321,0.132 Jupiters,15.783,2012,https://exoplanets.nasa.gov/exoplanet-catalog/5011/kepler-83-b/,Gas Giant,2012,0.132 Jupiters,0.252 x Jupiter,0.07295 AU,9.8 days,0.0
Kepler-83 c,1321,11.4 Earths,15.783,2012,https://exoplanets.nasa.gov/exoplanet-catalog/1206/kepler-83-c/,Super Earth,2012,11.4 Earths,0.211 x Jupiter,0.11796 AU,20.1 days,0.0
Kepler-83 d,1321,24.6 Earths,15.783,2014,https://exoplanets.nasa.gov/exoplanet-catalog/1207/kepler-83-d/,Super Earth,2014,24.6 Earths,1.94 x Earth,0.051 AU,5.2 days,0.0
Kepler-840 b,2538,135 Jupiters,14.129,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4290/kepler-840-b/,Gas Giant,2016,135 Jupiters,1.523 x Jupiter,Unknown,2.5 days,0.0
Kepler-841 b,3432,23.8 Earths,15.744,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4291/kepler-841-b/,Neptune-like,2016,23.8 Earths,0.467 x Jupiter,Unknown,124.4 days,0.0
Kepler-842 b,1801,3.19 Earths,15.13,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4292/kepler-842-b/,Super Earth,2016,3.19 Earths,1.6 x Earth,Unknown,1.2 days,0.0
Kepler-843 b,4068,7.22 Earths,15.248,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4293/kepler-843-b/,Neptune-like,2016,7.22 Earths,0.231 x Jupiter,Unknown,2.1 days,0.0
Kepler-844 b,1285,3.46 Earths,15.796,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4294/kepler-844-b/,Super Earth,2016,3.46 Earths,1.68 x Earth,Unknown,2.6 days,0.0
Kepler-845 b,1536,4.82 Earths,14.639,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4295/kepler-845-b/,Super Earth,2016,4.82 Earths,2.04 x Earth,Unknown,0.9 days,0.0
Kepler-846 b,4022,6.71 Earths,15.604,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4296/kepler-846-b/,Neptune-like,2016,6.71 Earths,0.221 x Jupiter,Unknown,19.8 days,0.0
Kepler-847 b,1726,1.76 Earths,14.78,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4297/kepler-847-b/,Super Earth,2016,1.76 Earths,1.18 x Earth,Unknown,2.3 days,0.0
Kepler-848 b,2600,3.53 Earths,14.011,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4298/kepler-848-b/,Super Earth,2016,3.53 Earths,1.7 x Earth,Unknown,6.9 days,0.0
Kepler-849 b,2437,0.127 Jupiters,12.836,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4299/kepler-849-b/,Gas Giant,2016,0.127 Jupiters,0.637 x Jupiter,Unknown,394.6 days,0.0
Kepler-84 b,4708,40 Earths,14.79,2012,https://exoplanets.nasa.gov/exoplanet-catalog/1208/kepler-84-b/,Super Earth,2012,40 Earths,2.23 x Earth,Unknown,8.7 days,0.0
Kepler-84 c,4708,20.2 Earths,14.79,2012,https://exoplanets.nasa.gov/exoplanet-catalog/5012/kepler-84-c/,Super Earth,2012,20.2 Earths,0.211 x Jupiter,Unknown,12.9 days,0.0
Kepler-84 d,4708,2.48 Earths,14.79,2014,https://exoplanets.nasa.gov/exoplanet-catalog/1209/kepler-84-d/,Super Earth,2014,2.48 Earths,1.38 x Earth,0.052 AU,4.2 days,0.0
Kepler-84 e,4708,7.27 Earths,14.79,2014,https://exoplanets.nasa.gov/exoplanet-catalog/1210/kepler-84-e/,Neptune-like,2014,7.27 Earths,0.232 x Jupiter,0.181 AU,27.4 days,0.0
Kepler-84 f,4708,5.48 Earths,14.79,2014,https://exoplanets.nasa.gov/exoplanet-catalog/1211/kepler-84-f/,Neptune-like,2014,5.48 Earths,2.2 x Earth,0.25 AU,44.6 days,0.0
Kepler-850 b,5007,3.82 Earths,15.427,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4300/kepler-850-b/,Super Earth,2016,3.82 Earths,1.78 x Earth,Unknown,7.2 days,0.0
Kepler-851 b,2835,3.46 Earths,15.108,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4301/kepler-851-b/,Super Earth,2016,3.46 Earths,1.68 x Earth,Unknown,8.5 days,0.0
Kepler-852 b,2786,6.99 Earths,13.907,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4302/kepler-852-b/,Neptune-like,2016,6.99 Earths,0.227 x Jupiter,Unknown,44.9 days,0.0
Kepler-853 b,1990,3.5 Earths,12.248,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4303/kepler-853-b/,Super Earth,2016,3.5 Earths,1.69 x Earth,Unknown,7.2 days,0.0
Kepler-854 b,2417,132 Jupiters,13.504,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4304/kepler-854-b/,Gas Giant,2016,132 Jupiters,1.492 x Jupiter,Unknown,2.1 days,0.0
Kepler-855 b,3402,0.166 Jupiters,15.019,2016,https://exoplanets.nasa.gov/exoplanet-catalog/3191/kepler-855-b/,Gas Giant,2016,0.166 Jupiters,0.745 x Jupiter,Unknown,7.9 days,0.0
Kepler-856 b,3833,0.199 Jupiters,15.557,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4305/kepler-856-b/,Gas Giant,2016,0.199 Jupiters,0.83 x Jupiter,Unknown,8 days,0.0
Kepler-857 b,3389,37.2 Earths,15.064,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4306/kepler-857-b/,Neptune-like,2016,37.2 Earths,0.607 x Jupiter,Unknown,85.4 days,0.0
Kepler-858 b,966,21.1 Earths,12.411,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4307/kepler-858-b/,Neptune-like,2016,21.1 Earths,0.434 x Jupiter,Unknown,76.1 days,0.0
Kepler-859 b,2985,9.75 Earths,15.88,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4308/kepler-859-b/,Neptune-like,2016,9.75 Earths,0.276 x Jupiter,Unknown,20.4 days,0.0
Kepler-85 b,2551,4.54 Earths,14.766,2012,https://exoplanets.nasa.gov/exoplanet-catalog/5013/kepler-85-b/,Super Earth,2012,4.54 Earths,1.97 x Earth,Unknown,8.3 days,0.0
Kepler-85 c,2551,20.9 Earths,14.766,2012,https://exoplanets.nasa.gov/exoplanet-catalog/1212/kepler-85-c/,Super Earth,2012,20.9 Earths,2.18 x Earth,Unknown,12.5 days,0.0
Kepler-85 d,2551,1.87 Earths,14.766,2014,https://exoplanets.nasa.gov/exoplanet-catalog/1213/kepler-85-d/,Super Earth,2014,1.87 Earths,1.2 x Earth,0.13 AU,17.9 days,0.0
Kepler-85 e,2551,0.6 Earths,14.766,2014,https://exoplanets.nasa.gov/exoplanet-catalog/1214/kepler-85-e/,Super Earth,2014,0.6 Earths,1.27 x Earth,0.163 AU,25.2 days,0.0
Kepler-860 b,4224,10.6 Earths,15.403,2016,https://exoplanets.nasa.gov/exoplanet-catalog/3196/kepler-860-b/,Neptune-like,2016,10.6 Earths,0.289 x Jupiter,Unknown,5.1 days,0.0
Kepler-861 b,2629,5.82 Earths,15.596,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4309/kepler-861-b/,Neptune-like,2016,5.82 Earths,0.203 x Jupiter,Unknown,3.9 days,0.0
Kepler-862 b,2629,5.52 Earths,15.303,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4310/kepler-862-b/,Neptune-like,2016,5.52 Earths,2.21 x Earth,Unknown,3.1 days,0.0
Kepler-863 b,3735,8.75 Earths,15.446,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4311/kepler-863-b/,Neptune-like,2016,8.75 Earths,0.259 x Jupiter,Unknown,15.6 days,0.0
Kepler-864 b,5131,6.35 Earths,15.782,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4312/kepler-864-b/,Neptune-like,2016,6.35 Earths,0.214 x Jupiter,Unknown,5.8 days,0.0
Kepler-865 b,2166,6.76 Earths,14.504,2016,https://exoplanets.nasa.gov/exoplanet-catalog/3201/kepler-865-b/,Neptune-like,2016,6.76 Earths,0.222 x Jupiter,Unknown,14.2 days,0.0
Kepler-866 b,2251,3.29 Earths,15.797,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4313/kepler-866-b/,Super Earth,2016,3.29 Earths,1.63 x Earth,Unknown,2.6 days,0.0
Kepler-867 b,2688,19.4 Earths,14.885,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4314/kepler-867-b/,Neptune-like,2016,19.4 Earths,0.414 x Jupiter,Unknown,150.2 days,0.0
Kepler-868 b,4139,4.86 Earths,15.618,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4315/kepler-868-b/,Super Earth,2016,4.86 Earths,2.05 x Earth,Unknown,5 days,0.0
Kepler-869 b,3122,12.7 Earths,14.969,2016,https://exoplanets.nasa.gov/exoplanet-catalog/3205/kepler-869-b/,Neptune-like,2016,12.7 Earths,0.322 x Jupiter,Unknown,40.4 days,0.0
Kepler-870 b,4016,8.15 Earths,15.222,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4316/kepler-870-b/,Neptune-like,2016,8.15 Earths,0.248 x Jupiter,Unknown,21.4 days,0.0
Kepler-871 b,5529,13.5 Earths,15.642,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4317/kepler-871-b/,Neptune-like,2016,13.5 Earths,0.334 x Jupiter,Unknown,22 days,0.0
Kepler-872 b,3634,4.62 Earths,15.071,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4318/kepler-872-b/,Super Earth,2016,4.62 Earths,1.99 x Earth,Unknown,2.6 days,0.0
Kepler-873 b,4557,13.5 Earths,14.795,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4319/kepler-873-b/,Neptune-like,2016,13.5 Earths,0.335 x Jupiter,Unknown,20.6 days,0.0
Kepler-874 b,3497,14.7 Earths,14.694,2016,https://exoplanets.nasa.gov/exoplanet-catalog/3210/kepler-874-b/,Neptune-like,2016,14.7 Earths,0.352 x Jupiter,Unknown,40.1 days,0.0
Kepler-875 b,4058,8.75 Earths,15.21,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4320/kepler-875-b/,Neptune-like,2016,8.75 Earths,0.259 x Jupiter,Unknown,27.5 days,0.0
Kepler-876 b,2398,2.63 Earths,15.33,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4321/kepler-876-b/,Super Earth,2016,2.63 Earths,1.43 x Earth,Unknown,5.1 days,0.0
Kepler-877 b,1866,5.14 Earths,14.523,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4322/kepler-877-b/,Neptune-like,2016,5.14 Earths,2.12 x Earth,Unknown,18.5 days,0.0
Kepler-878 b,1850,4.38 Earths,14.79,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4323/kepler-878-b/,Super Earth,2016,4.38 Earths,1.93 x Earth,Unknown,25.9 days,0.0
Kepler-879 b,2518,7.13 Earths,14.238,2016,https://exoplanets.nasa.gov/exoplanet-catalog/3215/kepler-879-b/,Neptune-like,2016,7.13 Earths,0.229 x Jupiter,Unknown,33.4 days,0.0
Kepler-87 b,4168,1.02 Jupiters,14.587,2013,https://exoplanets.nasa.gov/exoplanet-catalog/5014/kepler-87-b/,Gas Giant,2013,1.02 Jupiters,1.204 x Jupiter,0.481 AU,114.7 days,0.04
Kepler-87 c,4168,6.4 Earths,14.587,2013,https://exoplanets.nasa.gov/exoplanet-catalog/1216/kepler-87-c/,Neptune-like,2013,6.4 Earths,0.548 x Jupiter,0.676 AU,191.2 days,0.04
Kepler-880 b,2195,7.56 Earths,11.964,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4324/kepler-880-b/,Neptune-like,2016,7.56 Earths,0.237 x Jupiter,Unknown,7.7 days,0.0
Kepler-881 b,4449,3.82 Earths,15.177,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4325/kepler-881-b/,Super Earth,2016,3.82 Earths,1.78 x Earth,Unknown,4.4 days,0.0
Kepler-882 b,1713,2.04 Earths,14.077,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4326/kepler-882-b/,Super Earth,2016,2.04 Earths,1.23 x Earth,Unknown,4 days,0.0
Kepler-883 b,1791,3.82 Earths,13.007,2016,https://exoplanets.nasa.gov/exoplanet-catalog/3219/kepler-883-b/,Super Earth,2016,3.82 Earths,1.78 x Earth,Unknown,13 days,0.0
Kepler-884 b,1370,2.04 Earths,13.047,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4327/kepler-884-b/,Super Earth,2016,2.04 Earths,1.23 x Earth,Unknown,5.7 days,0.0
Kepler-885 b,2062,6.8 Earths,12.788,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4339/kepler-885-b/,Neptune-like,2016,6.8 Earths,0.223 x Jupiter,Unknown,18.1 days,0.0
Kepler-886 b,2796,2.92 Earths,13.894,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4340/kepler-886-b/,Super Earth,2016,2.92 Earths,1.52 x Earth,Unknown,6.2 days,0.0
Kepler-887 b,2711,4.04 Earths,13.45,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4341/kepler-887-b/,Super Earth,2016,4.04 Earths,1.84 x Earth,Unknown,20.4 days,0.0
Kepler-887 c,2711,1.51 Earths,13.45,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4342/kepler-887-c/,Super Earth,2016,1.51 Earths,1.13 x Earth,Unknown,7.6 days,0.0
Kepler-888 b,1347,3.75 Earths,12.981,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4343/kepler-888-b/,Super Earth,2016,3.75 Earths,1.76 x Earth,Unknown,70.7 days,0.0
Kepler-889 b,1673,1.32 Earths,12.68,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4344/kepler-889-b/,Super Earth,2016,1.32 Earths,1.09 x Earth,Unknown,3.7 days,0.0
Kepler-88 d,1106,3.05046 Jupiters,13.11,2020,https://exoplanets.nasa.gov/exoplanet-catalog/7627/kepler-88-d/,Gas Giant,2020,3.05046 Jupiters,1.17 x Jupiter,Unknown,3.8 years,0.41
Kepler-890 b,4524,0.184 Jupiters,15.136,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4345/kepler-890-b/,Gas Giant,2016,0.184 Jupiters,0.793 x Jupiter,Unknown,52.8 days,0.0
Kepler-891 b,4475,33.6 Earths,15.273,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4347/kepler-891-b/,Neptune-like,2016,33.6 Earths,0.572 x Jupiter,Unknown,53.4 days,0.0
Kepler-892 b,2088,8.3 Earths,15.59,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4348/kepler-892-b/,Neptune-like,2016,8.3 Earths,0.251 x Jupiter,Unknown,13.8 days,0.0
Kepler-893 b,3967,9.43 Earths,15.174,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4349/kepler-893-b/,Neptune-like,2016,9.43 Earths,0.27 x Jupiter,Unknown,6.3 days,0.0
Kepler-894 b,3556,8.15 Earths,15.406,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4350/kepler-894-b/,Neptune-like,2016,8.15 Earths,0.248 x Jupiter,Unknown,9.8 days,0.0
Kepler-895 b,1683,2.99 Earths,15.98,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4351/kepler-895-b/,Super Earth,2016,2.99 Earths,1.54 x Earth,Unknown,2.8 days,0.0
Kepler-896 b,2923,6.94 Earths,15.431,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4352/kepler-896-b/,Neptune-like,2016,6.94 Earths,0.226 x Jupiter,Unknown,144.5 days,0.0
Kepler-897 b,3742,6.3 Earths,15.079,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4353/kepler-897-b/,Neptune-like,2016,6.3 Earths,0.213 x Jupiter,Unknown,8 days,0.0
Kepler-898 b,1562,2.83 Earths,15.939,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4354/kepler-898-b/,Super Earth,2016,2.83 Earths,1.49 x Earth,Unknown,5.9 days,0.0
Kepler-899 b,3386,7.65 Earths,15.382,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4355/kepler-899-b/,Neptune-like,2016,7.65 Earths,0.239 x Jupiter,Unknown,19.2 days,0.0
Kepler-8 b,3435,0.59 Jupiters,13.9,2010,https://exoplanets.nasa.gov/exoplanet-catalog/5008/kepler-8-b/,Gas Giant,2010,0.59 Jupiters,1.416 x Jupiter,0.0474 AU,3.5 days,< 0.18
Kepler-900 b,1647,4.98 Earths,14.945,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4356/kepler-900-b/,Super Earth,2016,4.98 Earths,2.08 x Earth,Unknown,7 days,0.0
Kepler-901 b,786,2.45 Earths,14.68,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4357/kepler-901-b/,Super Earth,2016,2.45 Earths,1.37 x Earth,Unknown,3.5 days,0.0
Kepler-902 b,2949,6.99 Earths,14.858,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4358/kepler-902-b/,Neptune-like,2016,6.99 Earths,0.227 x Jupiter,Unknown,40.1 days,0.0
Kepler-903 b,2704,4.7 Earths,14.615,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4359/kepler-903-b/,Super Earth,2016,4.7 Earths,2.01 x Earth,Unknown,10.4 days,0.0
Kepler-903 c,2704,6.94 Earths,14.615,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4360/kepler-903-c/,Neptune-like,2016,6.94 Earths,0.226 x Jupiter,Unknown,62.9 days,0.0
Kepler-904 b,3755,3.78 Earths,14.392,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4361/kepler-904-b/,Super Earth,2016,3.78 Earths,1.77 x Earth,Unknown,3 days,0.0
Kepler-905 b,1700,2.57 Earths,13.95,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4362/kepler-905-b/,Super Earth,2016,2.57 Earths,1.41 x Earth,Unknown,5.1 days,0.0
Kepler-906 b,2473,5.1 Earths,13.918,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4363/kepler-906-b/,Neptune-like,2016,5.1 Earths,2.11 x Earth,Unknown,41.7 days,0.0
Kepler-907 b,1148,1.87 Earths,11.462,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4364/kepler-907-b/,Super Earth,2016,1.87 Earths,1.2 x Earth,Unknown,15.9 days,0.0
Kepler-908 b,816,1.98 Earths,11.465,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4365/kepler-908-b/,Super Earth,2016,1.98 Earths,1.22 x Earth,Unknown,1.3 days,0.0
Kepler-909 b,1037,2.76 Earths,11.51,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4366/kepler-909-b/,Super Earth,2016,2.76 Earths,1.47 x Earth,Unknown,13.9 days,0.0
Kepler-90b,2544,2.27 Earths,13.74,2013,https://exoplanets.nasa.gov/exoplanet-catalog/6123/kepler-90b/,Super Earth,2013,2.27 Earths,1.31 x Earth,0.074 AU,7 days,0.0
Kepler-90c,2544,1.81 Earths,13.74,2013,https://exoplanets.nasa.gov/exoplanet-catalog/6124/kepler-90c/,Super Earth,2013,1.81 Earths,1.19 x Earth,0.089 AU,8.7 days,0.0
Kepler-90d,2544,8.6 Earths,13.74,2013,https://exoplanets.nasa.gov/exoplanet-catalog/6125/kepler-90d/,Neptune-like,2013,8.6 Earths,0.256 x Jupiter,0.32 AU,59.7 days,0.0
Kepler-90e,2544,7.56 Earths,13.74,2013,https://exoplanets.nasa.gov/exoplanet-catalog/6126/kepler-90e/,Neptune-like,2013,7.56 Earths,0.237 x Jupiter,0.42 AU,91.9 days,0.0
Kepler-90f,2544,8.65 Earths,13.74,2013,https://exoplanets.nasa.gov/exoplanet-catalog/6127/kepler-90f/,Neptune-like,2013,8.65 Earths,0.257 x Jupiter,0.48 AU,124.9 days,0.0
Kepler-90g,2544,0.8 Jupiters,13.74,2013,https://exoplanets.nasa.gov/exoplanet-catalog/6128/kepler-90g/,Gas Giant,2013,0.8 Jupiters,0.723 x Jupiter,0.71 AU,210.6 days,0.0
Kepler-90h,2544,1.2 Jupiters,13.74,2013,https://exoplanets.nasa.gov/exoplanet-catalog/6129/kepler-90h/,Gas Giant,2013,1.2 Jupiters,1.008 x Jupiter,1.01 AU,331.6 days,0.0
Kepler-90 i,2544,2.3 Earths,13.74,2017,https://exoplanets.nasa.gov/exoplanet-catalog/6131/kepler-90-i/,Super Earth,2017,2.3 Earths,1.32 x Earth,Unknown,14.4 days,0.0
Kepler-910 b,1311,0.477 Earths,11.529,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4367/kepler-910-b/,Terrestrial,2016,0.477 Earths,0.82 x Earth,Unknown,2.4 days,0.0
Kepler-911 b,1850,7.27 Earths,11.829,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4368/kepler-911-b/,Neptune-like,2016,7.27 Earths,0.232 x Jupiter,Unknown,20.3 days,0.0
Kepler-912 b,4126,8.25 Earths,15.326,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4369/kepler-912-b/,Neptune-like,2016,8.25 Earths,0.25 x Jupiter,Unknown,2.5 days,0.0
Kepler-913 b,1947,4.9 Earths,15.739,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4370/kepler-913-b/,Super Earth,2016,4.9 Earths,2.06 x Earth,Unknown,10.3 days,0.0
Kepler-914 b,2212,2.48 Earths,13.548,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4371/kepler-914-b/,Super Earth,2016,2.48 Earths,1.38 x Earth,Unknown,4.4 days,0.0
Kepler-915 b,2629,2.86 Earths,13.241,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4372/kepler-915-b/,Super Earth,2016,2.86 Earths,1.5 x Earth,Unknown,4.6 days,0.0
Kepler-916 b,2508,3.75 Earths,15.175,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4373/kepler-916-b/,Super Earth,2016,3.75 Earths,1.76 x Earth,Unknown,32.3 days,0.0
Kepler-917 b,3350,4.31 Earths,15.853,2016,https://exoplanets.nasa.gov/exoplanet-catalog/2481/kepler-917-b/,Super Earth,2016,4.31 Earths,1.91 x Earth,Unknown,3 days,0.0
Kepler-918 b,4061,3.68 Earths,14.955,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4374/kepler-918-b/,Super Earth,2016,3.68 Earths,1.74 x Earth,Unknown,4.9 days,0.0
Kepler-919 b,3976,5.69 Earths,14.678,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4375/kepler-919-b/,Neptune-like,2016,5.69 Earths,0.201 x Jupiter,Unknown,11 days,0.0
Kepler-91 b,4386,0.81 Jupiters,12.476,2013,https://exoplanets.nasa.gov/exoplanet-catalog/1307/kepler-91-b/,Gas Giant,2013,0.81 Jupiters,1.367 x Jupiter,0.0731 AU,6.2 days,0.05
Kepler-920 b,3021,6.44 Earths,15.268,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4376/kepler-920-b/,Neptune-like,2016,6.44 Earths,0.216 x Jupiter,Unknown,6.5 days,0.0
Kepler-920 c,3021,13.8 Earths,15.268,2016,https://exoplanets.nasa.gov/exoplanet-catalog/2485/kepler-920-c/,Neptune-like,2016,13.8 Earths,0.339 x Jupiter,Unknown,100.8 days,0.0
Kepler-921 b,2763,8.6 Earths,14.705,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4377/kepler-921-b/,Neptune-like,2016,8.6 Earths,0.256 x Jupiter,Unknown,51.3 days,0.0
Kepler-922 b,1820,2.6 Earths,13.745,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4378/kepler-922-b/,Super Earth,2016,2.6 Earths,1.42 x Earth,Unknown,0.9 days,0.0
Kepler-923 b,3151,2.48 Earths,14.012,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4379/kepler-923-b/,Super Earth,2016,2.48 Earths,1.38 x Earth,Unknown,6.9 days,0.0
Kepler-924 b,3246,9.64 Earths,14.137,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4380/kepler-924-b/,Neptune-like,2016,9.64 Earths,0.274 x Jupiter,Unknown,61 days,0.0
Kepler-925 b,2032,6.08 Earths,15.816,2016,https://exoplanets.nasa.gov/exoplanet-catalog/2490/kepler-925-b/,Neptune-like,2016,6.08 Earths,0.209 x Jupiter,Unknown,33.9 days,0.0
Kepler-926 b,2515,5.95 Earths,14.259,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4381/kepler-926-b/,Neptune-like,2016,5.95 Earths,0.206 x Jupiter,Unknown,52.1 days,0.0
Kepler-927 b,2867,3.61 Earths,14.601,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4382/kepler-927-b/,Super Earth,2016,3.61 Earths,1.72 x Earth,Unknown,9.1 days,0.0
Kepler-928 b,1735,3.15 Earths,15.323,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4383/kepler-928-b/,Super Earth,2016,3.15 Earths,1.59 x Earth,Unknown,3.9 days,0.0
Kepler-929 b,2675,1.41 Earths,14.504,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4384/kepler-929-b/,Super Earth,2016,1.41 Earths,1.11 x Earth,Unknown,0.9 days,0.0
Kepler-92 b,1581,0.202 Jupiters,11.745,2013,https://exoplanets.nasa.gov/exoplanet-catalog/1308/kepler-92-b/,Gas Giant,2013,0.202 Jupiters,0.313 x Jupiter,Unknown,13.7 days,0.17
Kepler-92 c,1581,6.1 Earths,11.745,2013,https://exoplanets.nasa.gov/exoplanet-catalog/5015/kepler-92-c/,Neptune-like,2013,6.1 Earths,0.232 x Jupiter,Unknown,26.7 days,0.04
